word_count,char_count,avg_word_length,num_exclamations,num_uppercase_words,num_links,num_numbers,special_char_ratio,contains_free,contains_money,contains_click,spam_label
128,839,6.574836711049478,2,4,2,0,0.016267453212906416,0,0,0,0
228,1171,5.147172496764066,2,1,0,2,0.04005791086726125,0,0,1,0
346,1530,4.432652504095595,0,5,1,4,0.040473177250630925,0,0,0,0
365,1589,4.362521128117878,2,3,1,1,0.0222361139267482,0,0,0,0
234,981,4.201334672633179,2,2,0,5,0.04916721065387773,0,0,0,0
169,679,4.028943449068224,2,5,0,4,0.045024653546149644,0,1,0,0
393,2058,5.501289378871059,19,27,2,17,0.08969776545706704,0,0,1,1
175,773,4.641968353564124,11,10,3,15,0.1621693479890756,1,1,1,1
526,2468,4.927658179081443,15,10,3,15,0.08567768572884145,1,0,1,1
561,3435,6.431651760781846,5,16,5,18,0.17679183519659364,1,1,1,1
177,1127,6.385502015613715,2,2,2,1,0.04098499593108209,0,0,1,0
160,1242,8.151822489102159,15,23,4,12,0.15160711705116992,0,0,1,1
277,1508,5.4561075868398925,0,3,2,3,0.01677231869418324,0,0,0,0
186,1288,6.942534504196682,0,0,0,4,0.0435521617778683,0,0,0,0
184,1251,6.817464739821466,2,3,0,4,0.03292971894200272,0,0,0,0
254,1855,7.672202599202988,12,24,2,9,0.08800799699792933,1,1,0,1
389,2948,7.959046469025475,11,22,3,13,0.07210252990654945,1,1,0,1
230,1039,4.748170406021018,8,19,3,8,0.19752682546647388,1,1,1,1
278,1902,6.855801851079287,2,2,2,0,0.03607445180644518,0,0,0,0
155,620,4.009186744341136,0,1,0,3,0.040155988490377104,1,0,0,0
397,1907,4.814075305083458,1,4,2,0,0.03158721396706392,0,0,0,0
72,417,5.804502812055456,1,3,0,3,0.0436637167238775,0,0,0,0
64,503,8.255774766821109,13,8,6,16,0.07901428270190806,1,0,0,1
139,886,6.387775382627469,0,3,1,2,0.039921536280856644,0,0,0,0
117,903,8.109001488639443,18,10,8,16,0.08727224922867423,1,0,0,1
184,1154,6.287989811005984,0,4,0,5,0.033314379770018866,0,0,0,0
213,964,4.536922390712508,2,5,2,2,0.04047317650343484,0,0,1,0
370,1790,4.84769330502011,2,3,2,4,0.021220079623567825,0,0,0,0
295,1569,5.331405521264462,2,3,2,4,0.04472205604660906,0,1,0,0
94,634,6.759939185729078,2,0,0,4,0.028682111014091495,1,0,0,0
357,2469,7.265332596471534,6,22,8,6,0.10182218092316164,0,0,1,1
283,1142,4.044436822812067,0,0,2,3,0.02858658705413379,0,0,0,0
195,1099,5.651118998173187,1,4,0,2,0.0251845915592122,0,0,0,0
263,1463,5.574383684347341,0,4,2,2,0.010546598111513084,0,0,0,0
277,1222,4.4223789908140985,2,2,0,4,0.021836247298109148,0,0,0,0
308,2026,6.90992205466553,10,6,2,12,0.09590883007648762,1,1,0,1
282,1612,5.728520355505072,0,4,2,0,0.02851912088761592,0,0,0,0
233,1397,6.008135755474389,0,5,1,3,0.02528855489447973,0,0,0,0
398,2720,6.848712723235891,0,5,2,3,0.017701189719273758,0,1,1,0
231,1512,6.876906626297714,19,20,6,6,0.12991400733755384,1,1,0,1
102,674,6.630717155192512,0,0,1,3,0.03614902973921822,0,0,0,0
247,1589,6.44605905498209,0,1,2,0,0.020549978628475747,0,0,0,0
196,1404,7.526054334241374,14,8,7,5,0.10198476909822317,1,1,0,1
285,1707,6.002760492643125,1,2,0,5,0.016625258755911917,0,0,0,0
147,589,4.018705548818785,1,0,2,5,0.04421464243195767,0,0,0,0
109,543,4.999551660743096,1,5,1,1,0.0363423795079921,0,0,0,0
238,1214,5.112365877766256,2,2,0,4,0.021831150631700026,0,0,0,0
121,832,6.891949485058876,1,0,2,2,0.04811650187508667,1,0,1,0
323,2073,6.43201594539642,1,1,0,0,0.038287959367682,0,0,0,0
87,450,5.438152361505715,11,9,8,5,0.13040303578970264,1,1,0,1
134,718,5.3733027422589075,0,0,0,1,0.029983226266266393,0,0,0,0
237,1056,4.468132374406397,1,3,1,1,0.04630885821425414,0,0,0,0
275,1622,6.197746196961489,19,12,5,18,0.19704035458100788,0,1,1,1
76,396,5.226864390788897,2,3,2,2,0.032071119803009564,0,0,0,0
45,218,5.104857661853446,10,7,7,7,0.13901876273635003,1,1,1,1
50,349,6.998986357800032,2,4,2,5,0.048888889741830185,0,0,0,0
493,3972,8.46129045700091,11,5,3,7,0.11551889997320045,0,1,1,1
443,2008,4.76085318249943,17,22,6,6,0.16027779973811107,0,1,1,1
304,2243,7.751330058129023,7,5,6,8,0.06833585526558586,0,1,1,1
195,1242,6.382071205436552,1,4,2,5,0.04076668163142418,0,0,0,0
298,1692,5.689976978136543,0,0,1,2,0.03694186187671581,1,0,0,0
271,1435,5.564369344616464,12,11,8,6,0.1816513794098084,0,1,1,1
144,1057,7.712419791301031,3,5,4,9,0.12234175220692523,1,1,1,1
420,2375,5.940301421773762,16,10,9,10,0.16574620943506324,1,1,1,1
72,576,8.406934432825715,13,8,2,12,0.1908136204351229,1,1,1,1
357,1995,5.599759228760442,0,3,2,1,0.04671480725015334,0,0,1,0
167,691,4.151235941028552,1,4,0,1,0.01970633405100935,0,0,0,0
245,1521,6.520790793893991,14,6,3,16,0.11694104319339337,1,1,1,1
196,1301,6.9742118235438895,11,27,6,17,0.07336440321356073,1,1,1,1
360,1976,5.766164668842514,5,14,8,9,0.11884945268954285,1,0,1,1
418,3094,7.77549965332148,15,14,8,5,0.09341184200508301,0,1,1,1
24,175,7.691884240806463,14,20,7,5,0.1197232987182244,1,1,1,1
202,1347,7.005572070504812,19,21,6,16,0.07570519466244754,1,1,1,1
308,2066,6.7225205875928715,2,2,2,5,0.03082136320166281,0,0,0,0
455,2764,6.381095826806492,14,21,2,10,0.08101493362916887,1,1,0,1
165,1082,6.57647888289932,1,0,0,1,0.048860012596240995,0,0,0,0
201,855,4.265358671569354,1,0,2,1,0.0392156733040099,1,0,0,0
350,1488,4.260983486552723,2,2,1,5,0.027190468429343098,0,0,0,0
315,2274,7.581429418266114,10,23,7,17,0.08322646281336225,1,1,1,1
446,2359,5.555508330632071,7,19,3,15,0.1514359333392879,1,1,1,1
329,1916,6.117230467876762,18,5,8,18,0.17090010787511478,1,1,0,1
104,695,6.702793179948827,2,3,2,3,0.02574724074630226,1,0,0,0
320,1759,5.5083087870103284,2,1,2,1,0.040502705948594585,0,0,0,0
78,414,5.325712452383647,1,2,2,4,0.047453355571279596,0,0,0,0
125,547,4.388523442446715,0,5,1,2,0.0375378767067973,1,0,0,0
521,3902,7.86541512729811,3,17,4,9,0.07072039170918384,1,1,1,1
370,1986,5.3801825400395105,0,3,0,4,0.03229147101513237,0,0,0,0
170,938,5.530774825550601,0,1,0,3,0.042441523819549784,0,0,1,0
373,1801,5.07157911586383,6,5,6,9,0.05650804594167087,0,1,1,1
334,2111,6.3334312970021,0,0,0,5,0.03796991415131354,0,0,0,0
133,769,5.796650924650674,2,1,1,4,0.01374147728359159,0,0,0,0
132,685,5.204426930794624,2,2,2,5,0.032695883722770255,0,0,0,0
172,818,4.9997143061202,4,21,7,10,0.17545193837618456,1,1,1,1
143,826,5.790828086421517,1,3,1,3,0.036369145904093715,0,0,0,0
67,434,6.4976461749176195,1,4,1,1,0.030024626414528195,0,0,0,0
294,2073,7.405988682728797,12,20,7,15,0.069062167079743,1,1,1,1
159,1023,6.450983166751566,0,5,1,3,0.017001522657947094,0,0,0,0
448,2978,6.981375334275048,9,20,6,10,0.18078608928999124,1,1,1,1
372,1504,4.051558520987019,0,0,2,4,0.01574165421456963,0,0,1,0
300,1352,4.518961512191943,2,4,1,3,0.044290646659275776,0,1,0,0
568,4340,8.02470574902347,18,15,7,13,0.16916705621528624,1,1,1,1
237,1344,5.686142864728607,1,0,0,0,0.035900026536350334,0,0,1,0
262,1612,6.462822586623318,8,6,9,16,0.09472032317561122,1,0,1,1
196,1077,5.775192386626827,3,10,3,12,0.08168865242369619,1,1,0,1
488,2842,6.116810024213814,15,10,9,10,0.1501471122566857,1,1,0,1
76,332,4.387589730123223,2,3,2,3,0.02953208619401476,0,0,0,0
100,672,6.7386213190163735,0,5,2,1,0.04970201320638578,0,0,0,0
267,2159,8.492713510071177,13,7,5,17,0.1892046366128225,1,1,0,1
200,1387,6.951475109682082,1,3,2,4,0.02190397538476957,0,0,0,0
237,1281,5.419165661659612,0,5,1,2,0.04285636522086454,0,0,1,0
377,1836,4.879724177488889,1,5,0,0,0.021081764187108817,0,0,0,0
117,713,6.108588329578387,1,5,2,0,0.03733697944194531,1,0,0,0
54,424,8.256576097640709,9,29,4,7,0.07333687125306965,0,0,1,1
244,1480,6.371656317188611,15,15,9,12,0.06766810551277917,1,1,1,1
137,849,6.5121404362746915,18,22,9,12,0.13842172162415262,1,1,1,1
88,598,6.811221291007003,2,0,2,0,0.016692884891787316,0,0,0,0
212,1117,5.280615682831562,1,3,1,3,0.021071344455562305,0,0,0,0
257,1451,5.6579992345955805,1,0,1,2,0.015450076489187774,0,0,0,0
395,2875,7.644013674051835,10,20,6,19,0.19150076847750241,1,1,1,1
466,3319,7.480801461860024,11,17,9,9,0.15363598961035335,1,1,1,1
324,2559,8.296624166684255,5,25,6,12,0.1284526071980674,1,0,0,1
252,1593,6.336510245681998,1,3,0,0,0.046575283572848424,0,0,0,0
153,822,5.387099169418169,1,0,2,5,0.037003149955175875,0,0,0,0
306,1550,5.077813054914813,1,1,1,3,0.02434383229756442,0,0,0,0
346,1661,4.812681378809669,1,2,0,3,0.02213136095433109,0,0,0,0
479,2638,5.785105888351332,11,18,5,10,0.15486551759747902,0,0,0,1
63,448,7.481126817296131,17,26,9,10,0.10507003579231397,1,1,1,1
123,850,7.25950663136227,14,23,3,7,0.07696244747974539,1,1,0,1
267,1736,6.515819712089634,0,5,0,2,0.015540131951239284,0,1,0,0
145,785,5.427447862357621,2,0,0,4,0.012576061669315526,0,0,0,0
557,3665,6.911315177706809,18,12,6,5,0.12137113078205754,1,0,1,1
385,1790,4.883579699452998,3,20,8,13,0.1363834711732352,1,1,0,1
80,545,6.831647729735279,0,5,2,2,0.037591806624257304,0,0,0,0
101,492,4.886033331676622,2,0,0,5,0.017546817862913518,0,0,0,0
343,1942,5.948008556514897,13,8,5,10,0.19246270585540537,1,0,1,1
158,792,5.266820201450759,19,10,8,15,0.10568989098626042,1,1,1,1
139,903,6.514205566198836,0,3,0,3,0.03903847045329042,0,0,0,0
457,3552,8.163022903821185,11,5,4,5,0.1141217874174212,1,1,1,1
342,1398,4.097704538279256,1,1,1,5,0.047995881502469806,0,0,0,0
297,1725,6.102608672086474,4,21,2,8,0.08949930838122835,1,1,1,1
74,330,4.4777159972772465,2,0,0,3,0.038380404354041574,0,0,0,0
351,1915,5.730616199651506,14,13,8,19,0.07566161810371541,1,1,1,1
236,1597,6.784363324575134,0,2,1,3,0.015714332943907998,0,0,0,0
234,1843,8.272549126564503,17,16,6,10,0.15423246072639824,1,0,1,1
358,2347,6.571222435979206,1,2,0,5,0.012648909305603006,0,0,0,0
275,1442,5.507636752246658,5,24,5,15,0.1271933711792782,1,1,0,1
154,843,5.487241269154751,2,5,2,2,0.041862338415004065,0,0,0,0
118,641,5.445357018377461,0,5,2,1,0.019003340021782198,0,0,0,0
81,502,6.218711269560603,1,4,0,0,0.03348531900695148,0,0,0,0
457,3228,7.419223151028055,13,7,2,7,0.05060092955481424,1,1,1,1
83,362,4.584529439107322,11,11,5,7,0.18838197167078902,1,1,1,1
341,1414,4.155178904328934,0,5,0,4,0.04475412618718165,1,0,1,0
386,2349,6.39281988995214,8,27,2,18,0.1438929870103181,1,1,1,1
210,913,4.357714932131171,2,2,1,2,0.045371085839285674,0,0,0,0
191,1007,5.287863379778276,2,1,2,2,0.03607658023897585,0,0,0,0
356,1944,5.4741973224717615,1,5,1,3,0.021409133168620295,0,0,0,0
140,829,5.938078753950477,1,1,1,1,0.03542741060949025,0,0,0,0
195,1351,6.943381696325374,1,0,2,0,0.035932728501906534,0,0,0,0
442,3361,7.986244104630595,12,18,4,18,0.073924086939593,1,0,1,1
178,1223,6.888083904978531,2,4,2,5,0.02680877362551235,0,0,0,0
560,3329,6.24349287918286,4,15,9,7,0.17060820642013835,1,0,1,1
321,1692,5.283758343686468,0,5,2,5,0.02388253151544647,0,0,0,0
375,1858,5.2039765530286575,4,23,6,5,0.11054358757079666,1,1,1,1
522,3187,6.411853152208479,9,12,6,13,0.11441769790785244,1,1,0,1
326,2162,6.647857583128903,0,0,2,4,0.018568167572703853,0,0,0,0
271,1696,6.274159888095474,2,0,1,3,0.04141253777667675,0,1,0,0
151,931,6.478253996449517,15,11,6,18,0.12279008868961835,1,0,1,1
319,2018,6.34141874952158,0,3,1,0,0.029812045419510824,0,0,0,0
342,1444,4.233198529049647,0,3,0,2,0.033132039793308025,0,0,0,0
407,2198,5.671979450465612,14,19,4,12,0.08990153820579838,1,1,0,1
26,176,7.115228959305795,11,11,9,8,0.12019789075847419,1,0,1,1
152,825,5.441450439035085,1,3,0,5,0.017421373312511337,0,0,0,0
370,1952,5.286803393968776,2,4,0,2,0.04273989194032005,0,0,0,0
173,875,5.071951471326886,2,0,0,1,0.04730454049426192,0,0,0,0
72,431,6.007795732462529,0,2,1,2,0.022666359560900164,0,0,0,0
146,726,4.984407845354307,2,3,2,5,0.01902862101960391,1,0,0,0
387,2847,7.725909314182966,5,25,5,8,0.07001897917136532,1,1,1,1
447,2623,6.164179267207987,7,26,6,14,0.1738816513109885,1,0,0,1
363,2683,7.763323258004511,13,7,5,18,0.12217594276285712,1,0,1,1
232,1382,5.970311745764825,1,5,0,0,0.021478110985120518,0,0,0,0
179,1155,6.4659663449672,1,3,1,1,0.03001009383745675,0,0,0,0
135,679,5.046746213899164,0,5,1,2,0.03896905626861224,0,0,0,0
262,1722,6.586886457264385,2,4,2,2,0.02858626684246996,0,0,0,0
356,2198,6.4865257425051075,10,11,4,5,0.13935181177536915,0,1,1,1
246,988,4.027892583848693,2,4,2,5,0.04485391410996176,0,0,0,0
288,1315,4.576655739642314,1,3,2,4,0.025984166296401406,0,0,0,0
270,1714,6.363593459134944,2,0,2,1,0.013193239442130156,0,0,0,0
327,1631,5.000698884873476,1,1,1,5,0.04366610943112996,0,0,0,0
137,654,4.785139806191957,1,3,2,3,0.016753807011042725,0,0,0,0
305,2066,6.788253967801795,2,3,1,2,0.03112104281046399,0,0,0,0
61,460,7.921209887740954,8,19,2,13,0.11532957793575367,1,0,0,1
350,2136,6.115975129779017,1,1,1,2,0.013556822447308737,0,0,0,0
94,561,5.9865782346333365,0,3,2,2,0.03484529780185051,0,0,0,0
353,2333,6.624288818282819,1,3,1,2,0.01396324870773706,0,0,0,0
95,536,5.65809167975393,0,3,1,4,0.03638323355668813,0,0,1,0
102,666,6.544082047713991,1,1,1,5,0.02466042948938323,0,0,0,0
266,1622,6.111035988740884,1,2,2,0,0.036258499399399416,0,0,0,0
90,470,5.241266384563393,1,1,2,4,0.03091180804567751,0,0,0,0
393,2561,6.5303540766761055,0,3,0,0,0.044639262278928574,0,0,0,0
31,238,8.078135628282185,11,25,3,6,0.07678077131572925,1,1,1,1
130,587,4.531708391457937,1,2,0,1,0.0431330628695982,0,0,1,0
232,1352,5.840867146529929,1,3,1,4,0.033609983519983344,0,0,0,0
170,1362,8.4176877808923,5,16,5,10,0.1054151649404351,0,1,0,1
297,1922,6.484895163258553,0,4,1,5,0.03143845339814976,0,0,0,0
270,1739,6.455902010951484,2,0,0,3,0.020195755034165562,0,0,1,0
501,3201,6.709992400237848,17,15,3,13,0.11383710472561179,1,1,1,1
359,2454,6.849557836419545,2,4,1,2,0.014980925314628947,0,0,0,0
500,3967,8.333144316583786,6,29,5,19,0.19796749601014135,1,1,1,1
599,2863,5.020422455393728,6,27,8,7,0.17048968418024646,0,1,1,1
132,560,4.254628305019393,0,2,2,3,0.034244590143556075,0,0,0,0
260,1374,5.295766378494394,1,0,1,1,0.03819334315126489,0,0,0,0
209,885,4.24517853893941,0,3,2,5,0.03670029780749989,1,0,1,0
470,3115,6.9614920699550815,3,19,3,18,0.13656597058768144,1,1,1,1
88,430,4.902100761845688,0,1,1,3,0.022548744603175866,0,0,0,0
435,3032,7.321084594151468,7,27,2,17,0.06558377895697699,1,1,1,1
53,257,4.870347178742872,2,0,0,2,0.0346903453948835,0,0,1,0
141,660,4.695798443450707,2,1,0,3,0.049794357103517886,0,0,0,0
289,2000,6.93759492912381,1,2,1,3,0.02014516481543875,0,0,0,0
127,855,6.74896829170182,0,0,2,4,0.028808407036362234,0,0,0,0
81,460,5.695656182310568,2,5,1,4,0.024152287311386654,0,0,0,0
388,1766,4.562650815571419,1,2,1,3,0.018035640851281284,0,0,0,0
142,704,5.210721394050652,5,21,5,18,0.1947401060221478,1,1,0,1
149,716,4.815034309613699,2,1,0,2,0.031360732902225456,0,0,0,0
246,1364,5.557951636443036,1,2,0,1,0.013186062355681578,0,0,0,0
128,739,5.78980014582203,0,0,0,5,0.040229125519831474,0,0,0,0
354,1607,4.767905144737612,17,12,5,18,0.1337769377110513,1,0,1,1
58,384,6.63631154399091,2,1,1,0,0.03914807165586097,0,0,0,0
236,1142,4.851798656003357,0,1,2,2,0.03791581941942121,0,0,0,0
390,2162,5.555487687083979,0,1,0,3,0.03264883564590314,0,0,0,0
76,520,7.186721318687949,7,15,9,5,0.14306222908201094,1,0,0,1
376,2342,6.242157998699742,2,4,0,1,0.022073722415753137,0,0,0,0
98,394,4.028640179464694,2,4,0,1,0.013535934185041891,0,0,0,0
458,3431,7.868428462531263,14,25,3,16,0.0789736822540018,1,1,1,1
136,620,4.793034845046271,14,17,6,6,0.16826843125320745,1,1,0,1
307,1322,4.31497908022084,2,5,1,1,0.044067531774035267,0,0,0,0
363,1527,4.215700502357123,1,5,2,5,0.012579864461089834,0,0,0,0
103,530,5.164524344710671,2,5,0,4,0.027242314740296966,0,0,0,0
314,2252,7.531755665237055,16,25,2,13,0.19000041775134718,1,0,0,1
151,726,5.052443246630554,17,11,6,18,0.15446707598713363,0,0,1,1
231,954,4.138499569977969,0,3,2,3,0.030487021435879107,0,0,1,0
223,1362,6.418383152920974,5,6,3,12,0.06581075779829623,0,1,1,1
94,586,6.24874350582715,2,1,0,4,0.03906985052311398,0,0,1,0
342,1418,4.1559257021380684,1,4,0,4,0.039606346185813227,1,0,0,0
76,440,5.804352593068701,2,0,2,5,0.04265629444346118,0,0,0,0
98,657,6.7257574904861634,0,5,1,0,0.03455671095974287,0,0,0,0
445,2308,5.447689605023847,13,7,8,17,0.05891356324775631,1,1,1,1
39,196,5.296683004777675,5,17,8,12,0.12062248152247565,0,1,0,1
183,1342,7.704040255381345,18,22,8,12,0.14902469262749016,1,1,1,1
208,1219,6.159320054906344,6,12,9,15,0.16190742997136165,1,1,1,1
338,2337,6.930713267260891,1,3,0,1,0.03525488517757611,0,0,0,0
523,2623,5.267611032183877,9,22,4,15,0.08868918462637504,1,1,0,1
165,873,5.306530334017003,0,3,0,4,0.01582721847521335,1,0,0,0
319,1318,4.140959017437536,2,3,0,2,0.046598709621253016,0,0,0,0
387,2603,6.740465242223837,0,5,2,0,0.017456784853462144,0,0,1,0
252,1084,4.311726711904626,0,3,0,2,0.045194908441511736,0,0,0,0
325,2211,7.147447241136964,5,8,9,15,0.14298103413098626,1,1,0,1
62,401,6.803521743206608,13,7,6,17,0.14625262223307628,1,1,1,1
368,2780,7.9339729488753274,13,15,3,8,0.12098778410347694,1,0,1,1
137,628,4.5951237865386245,1,0,2,3,0.04885767629056923,0,0,0,0
336,2215,6.92336126491732,10,13,8,7,0.09253291758421188,1,1,0,1
51,274,5.384744004620714,0,5,2,0,0.040496318953329766,0,0,0,0
51,250,4.928357677356627,2,5,0,4,0.024891845944748824,0,0,0,0
181,892,4.942374715907555,0,0,1,1,0.029839095276438438,0,0,0,0
81,482,5.9695969500313675,2,3,0,2,0.03625942282591153,0,0,0,0
189,1123,5.954267118954746,1,0,2,4,0.021826082463152298,0,0,0,0
60,344,6.0378036443243515,3,15,3,9,0.11124741324510758,0,1,1,1
256,1341,5.250491198601677,0,0,1,3,0.019630131875100945,0,0,0,0
318,2319,7.6597259614486966,11,26,6,13,0.13674239067835997,1,0,0,1
177,1296,7.694572663367932,3,11,5,11,0.10649008564877938,0,1,1,1
164,1119,6.838379100476033,1,4,2,1,0.014035908634941472,0,0,0,0
255,1179,4.6359547007283535,1,0,1,4,0.044563600361679924,0,0,0,0
363,2872,8.309938914371862,10,8,6,10,0.18063244793769273,1,1,0,1
123,858,7.331000949398655,9,10,7,19,0.12937144764548847,1,0,0,1
294,1595,5.697475405303463,10,13,4,13,0.09430630599619394,1,1,1,1
151,732,5.092561030716123,5,12,4,5,0.08038696539811307,1,1,0,1
369,1796,4.878519150319565,1,2,0,1,0.04558985049779998,0,0,0,0
306,1307,4.280726286523243,2,0,2,1,0.04583605735678242,0,0,0,0
82,539,6.902983511400135,3,13,8,13,0.16325051845755595,1,0,1,1
84,478,5.985764914291056,9,24,5,16,0.09778457072763588,1,1,0,1
140,688,4.924456715817316,0,4,0,0,0.027097721033594466,0,0,0,0
117,513,4.400374280038663,0,3,0,4,0.024495294754225624,0,0,0,0
508,2253,4.65824688211948,5,13,6,7,0.12139677921612257,1,1,1,1
335,1342,4.014769859329017,2,3,1,0,0.012410942457567771,0,0,1,0
281,1214,4.538001657834032,10,11,7,19,0.08874394358597826,1,0,1,1
54,225,4.188404448680963,0,1,2,5,0.04644772527980315,0,0,0,0
381,1567,4.121333610711316,1,5,0,3,0.046160359326520795,0,0,0,0
134,655,4.898792315798398,1,1,1,0,0.0239386528006898,0,0,0,0
356,2321,6.53526278954634,2,5,2,4,0.02265224424957713,0,0,0,0
95,508,5.364768775380268,2,1,2,4,0.03626147564524995,0,0,0,0
373,2048,5.7679938951080665,3,28,2,5,0.1113021306807764,0,0,1,1
323,1591,4.936598019797416,0,1,2,0,0.024635002276064553,0,0,0,0
374,1641,4.396561412229784,2,2,0,0,0.026528569959120125,0,0,0,0
374,1931,5.424245370505304,7,6,3,17,0.19859394240700834,1,1,1,1
316,1953,6.194680567411448,2,2,1,0,0.019870177129952774,0,0,0,0
